"","taxID","taxonomy","genome","Kingdom","Clade","Superphylum","Phylum","Class","Order","Family","Genus","Species","Sample","Abundance","Date","Site","Subsample"
"70","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW3_18-Aug",0,"18-Aug","PW","PW3"
"71","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW3_18-Jun",0,"18-Jun","CW","CW3"
"72","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW1_18-Jun",0,"18-Jun","PW","PW1"
"73","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW2_18-Jun",0,"18-Jun","PW","PW2"
"74","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW3_18-Jun",0,"18-Jun","PW","PW3"
"75","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW1_18-Aug",0,"18-Aug","CW","CW1"
"76","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW2_18-Aug",0,"18-Aug","CW","CW2"
"77","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW1_18-Oct",0,"18-Oct","CW","CW1"
"78","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW2_18-Oct",0,"18-Oct","CW","CW2"
"79","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW3_18-Oct",0,"18-Oct","CW","CW3"
"80","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW1_18-Oct",201117051.826154,"18-Oct","PW","PW1"
"81","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW3_18-Oct",0,"18-Oct","PW","PW3"
"82","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW1_19-Feb",0,"19-Feb","CW","CW1"
"83","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW1_19-Feb",55735810.1135191,"19-Feb","PW","PW1"
"84","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW3_19-Feb",0,"19-Feb","CW","CW3"
"85","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"CW2_19-Feb",0,"19-Feb","CW","CW2"
"86","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW2_19-Feb",0,"19-Feb","PW","PW2"
"87","taxa38436","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;CBTY010000008;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","CBTY010000008",NA,NA,"PW3_19-Feb",0,"19-Feb","PW","PW3"
"88","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW1_18-Apr",0,"18-Apr","CW","CW1"
"89","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW2_18-Apr",0,"18-Apr","CW","CW2"
"90","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW3_18-Apr",0,"18-Apr","CW","CW3"
"91","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW1_18-Apr",0,"18-Apr","PW","PW1"
"92","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW2_18-Apr",0,"18-Apr","PW","PW2"
"93","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW3_18-Apr",0,"18-Apr","PW","PW3"
"94","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW1_18-Jun",0,"18-Jun","CW","CW1"
"95","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW2_18-Jun",0,"18-Jun","CW","CW2"
"96","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW3_18-Aug",13714367.1831441,"18-Aug","CW","CW3"
"97","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW1_18-Aug",88189941.8968349,"18-Aug","PW","PW1"
"98","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW2_18-Aug",127164430.766029,"18-Aug","PW","PW2"
"99","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW3_18-Aug",0,"18-Aug","PW","PW3"
"100","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW3_18-Jun",0,"18-Jun","CW","CW3"
"101","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW1_18-Jun",56839553.4290271,"18-Jun","PW","PW1"
"102","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW2_18-Jun",0,"18-Jun","PW","PW2"
"103","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW3_18-Jun",0,"18-Jun","PW","PW3"
"104","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW1_18-Aug",0,"18-Aug","CW","CW1"
"105","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW2_18-Aug",0,"18-Aug","CW","CW2"
"106","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW1_18-Oct",0,"18-Oct","CW","CW1"
"107","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW2_18-Oct",83292218.8357846,"18-Oct","CW","CW2"
"108","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW3_18-Oct",0,"18-Oct","CW","CW3"
"109","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW1_18-Oct",402234103.652307,"18-Oct","PW","PW1"
"110","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW3_18-Oct",0,"18-Oct","PW","PW3"
"111","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW1_19-Feb",0,"19-Feb","CW","CW1"
"112","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW1_19-Feb",55735810.1135191,"19-Feb","PW","PW1"
"113","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW3_19-Feb",0,"19-Feb","CW","CW3"
"114","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"CW2_19-Feb",0,"19-Feb","CW","CW2"
"115","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW2_19-Feb",0,"19-Feb","PW","PW2"
"116","taxa38437","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Ca. Nitrosopumilales;AVSQ01000019;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Ca. Nitrosopumilales","AVSQ01000019",NA,NA,"PW3_19-Feb",0,"19-Feb","PW","PW3"
"117","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW1_18-Apr",330639533.011272,"18-Apr","CW","CW1"
"118","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW2_18-Apr",0,"18-Apr","CW","CW2"
"119","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW3_18-Apr",0,"18-Apr","CW","CW3"
"120","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW1_18-Apr",9102674102.13244,"18-Apr","PW","PW1"
"121","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW2_18-Apr",12388632996.633,"18-Apr","PW","PW2"
"122","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW3_18-Apr",12822085470.0855,"18-Apr","PW","PW3"
"123","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW1_18-Jun",57050167.6245211,"18-Jun","CW","CW1"
"124","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW2_18-Jun",33125260.960334,"18-Jun","CW","CW2"
"125","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW3_18-Aug",54857468.7325764,"18-Aug","CW","CW3"
"126","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW1_18-Aug",14904100180.5651,"18-Aug","PW","PW1"
"127","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW2_18-Aug",28739161353.1225,"18-Aug","PW","PW2"
"128","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW3_18-Aug",7347961917.42054,"18-Aug","PW","PW3"
"129","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW3_18-Jun",62267759.5628415,"18-Jun","CW","CW3"
"130","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW1_18-Jun",6309190430.62201,"18-Jun","PW","PW1"
"131","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW2_18-Jun",5423126955.83284,"18-Jun","PW","PW2"
"132","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW3_18-Jun",9050287620.95429,"18-Jun","PW","PW3"
"133","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW1_18-Aug",0,"18-Aug","CW","CW1"
"134","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW2_18-Aug",0,"18-Aug","CW","CW2"
"135","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW1_18-Oct",408461243.486307,"18-Oct","CW","CW1"
"136","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW2_18-Oct",583045531.850493,"18-Oct","CW","CW2"
"137","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW3_18-Oct",73287925.9228401,"18-Oct","CW","CW3"
"138","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW1_18-Oct",19307236975.3107,"18-Oct","PW","PW1"
"139","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW3_18-Oct",10281689750.0379,"18-Oct","PW","PW3"
"140","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW1_19-Feb",96577540.1069518,"19-Feb","CW","CW1"
"141","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"PW1_19-Feb",29651450980.3921,"19-Feb","PW","PW1"
"142","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW3_19-Feb",0,"19-Feb","CW","CW3"
"143","taxa38438","Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;","Main genome","Archaea","Archaea (superkingdom)","TACK","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales",NA,NA,NA,"CW2_19-Feb",50274458.0354928,"19-Feb","CW","CW2"
