,Group.1,GW_temp,GW_level,Site,Date
408,AD_0018-12-18,10.04427083,-169.394375,AD,0018-12-18
409,AD_0018-12-19,10.009375,-168.49125,AD,0018-12-19
410,AD_0018-12-20,9.973645833,-168.74875,AD,0018-12-20
411,AD_0018-12-21,9.935520833,-167.6016667,AD,0018-12-21
412,AD_0018-12-22,9.8940625,-164.6119792,AD,0018-12-22
413,AD_0018-12-23,9.851145833,-158.7751042,AD,0018-12-23
414,AD_0018-12-24,9.807604167,-154.5711458,AD,0018-12-24
415,AD_0018-12-25,9.765729167,-151.3211458,AD,0018-12-25
416,AD_0018-12-26,9.724166667,-150.0022917,AD,0018-12-26
417,AD_0018-12-27,9.684791667,-149.2809375,AD,0018-12-27
418,AD_0018-12-28,9.646458333,-149.7385417,AD,0018-12-28
419,AD_0018-12-29,9.611041667,-149.221875,AD,0018-12-29
420,AD_0018-12-30,9.576875,-149.7682292,AD,0018-12-30
421,AD_0018-12-31,9.545625,-148.2440625,AD,0018-12-31
422,AD_0019-01-01,9.514479167,-144.8751042,AD,0019-01-01
423,AD_0019-01-02,9.488541667,-146.7348958,AD,0019-01-02
424,AD_0019-01-03,9.463541667,-146.3113542,AD,0019-01-03
425,AD_0019-01-04,9.439375,-144.2845833,AD,0019-01-04
426,AD_0019-01-05,9.4165625,-144.51,AD,0019-01-05
427,AD_0019-01-06,9.3928125,-145.5534375,AD,0019-01-06
428,AD_0019-01-07,9.368645833,-144.2290625,AD,0019-01-07
429,AD_0019-01-08,9.343125,-139.148125,AD,0019-01-08
430,AD_0019-01-09,9.320729167,-126.8205208,AD,0019-01-09
431,AD_0019-01-10,9.3040625,-113.49,AD,0019-01-10
432,AD_0019-01-11,9.278645833,-109.1920833,AD,0019-01-11
433,AD_0019-01-12,9.2496875,-109.0935417,AD,0019-01-12
434,AD_0019-01-13,9.219895833,-103.9634375,AD,0019-01-13
435,AD_0019-01-14,9.188020833,-95.34364583,AD,0019-01-14
436,AD_0019-01-15,9.156770833,-95.0371875,AD,0019-01-15
437,AD_0019-01-16,9.124479167,-87.66958333,AD,0019-01-16
438,AD_0019-01-17,9.088645833,-84.215625,AD,0019-01-17
439,AD_0019-01-18,9.052083333,-91.4346875,AD,0019-01-18
440,AD_0019-01-19,9.0275,-93.90260417,AD,0019-01-19
441,AD_0019-01-20,9.0003125,-97.10739583,AD,0019-01-20
442,AD_0019-01-21,8.972604167,-99.44885417,AD,0019-01-21
443,AD_0019-01-22,8.944895833,-100.996875,AD,0019-01-22
444,AD_0019-01-23,8.916770833,-104.02625,AD,0019-01-23
445,AD_0019-01-24,8.887395833,-108.4134375,AD,0019-01-24
446,AD_0019-01-25,8.855729167,-109.6241667,AD,0019-01-25
447,AD_0019-01-26,8.823645833,-108.9003125,AD,0019-01-26
448,AD_0019-01-27,8.786875,-108.9526042,AD,0019-01-27
449,AD_0019-01-28,8.753333333,-112.515625,AD,0019-01-28
450,AD_0019-01-29,8.715,-113.0833333,AD,0019-01-29
451,AD_0019-01-30,8.676354167,-110.4669792,AD,0019-01-30
452,AD_0019-01-31,8.6325,-110.5214583,AD,0019-01-31
453,AD_0019-02-01,8.5865625,-110.6838542,AD,0019-02-01
454,AD_0019-02-02,8.536979167,-112.719375,AD,0019-02-02
455,AD_0019-02-03,8.4965625,-116.9158333,AD,0019-02-03
456,AD_0019-02-04,8.455,-116.3457292,AD,0019-02-04
457,AD_0019-02-05,8.410208333,-114.6308333,AD,0019-02-05
458,AD_0019-02-06,8.370520833,-113.7432292,AD,0019-02-06
459,AD_0019-02-07,8.335625,-110.6785417,AD,0019-02-07
460,AD_0019-02-08,8.289166667,-110.6170833,AD,0019-02-08
461,AD_0019-02-09,8.250208333,-107.789375,AD,0019-02-09
462,AD_0019-02-10,8.216666667,-106.4827083,AD,0019-02-10
463,AD_0019-02-11,8.193229167,-92.83572917,AD,0019-02-11
464,AD_0019-02-12,8.159791667,-84.38427083,AD,0019-02-12
465,AD_0019-02-13,8.1271875,-85.98041667,AD,0019-02-13
466,AD_0019-02-14,8.098020833,-89.80760417,AD,0019-02-14
467,AD_0019-02-15,8.071354167,-91.77604167,AD,0019-02-15
468,AD_0019-02-16,8.048020833,-92.8290625,AD,0019-02-16
469,AD_0019-02-17,8.025520833,-96.05958333,AD,0019-02-17
470,AD_0019-02-18,8.004895833,-97.1221875,AD,0019-02-18
471,AD_0019-02-19,7.985833333,-98.92666667,AD,0019-02-19
472,AD_0019-02-20,7.969166667,-103.0445833,AD,0019-02-20
473,AD_0019-02-21,7.9540625,-104.4105208,AD,0019-02-21
474,AD_0019-02-22,7.938958333,-108.5003125,AD,0019-02-22
475,AD_0019-02-23,7.925625,-105.5219792,AD,0019-02-23
476,AD_0019-02-24,7.913854167,-103.6423958,AD,0019-02-24
477,AD_0019-02-25,7.903020833,-103.8246875,AD,0019-02-25
478,AD_0019-02-26,7.893333333,-104.2225,AD,0019-02-26
479,AD_0019-02-27,7.883854167,-102.8078125,AD,0019-02-27
480,AD_0019-02-28,7.873645833,-102.98125,AD,0019-02-28
481,AD_0019-03-01,7.862291667,-106.3229167,AD,0019-03-01
482,AD_0019-03-02,7.850625,-107.1882292,AD,0019-03-02
483,AD_0019-03-03,7.838333333,-105.41125,AD,0019-03-03
484,AD_0019-03-04,7.827291667,-103.5828125,AD,0019-03-04
485,AD_0019-03-05,7.816458333,-107.7598958,AD,0019-03-05
486,AD_0019-03-06,7.805625,-105.5719792,AD,0019-03-06
487,AD_0019-03-07,7.796875,-101.6351042,AD,0019-03-07
488,AD_0019-03-08,7.789166667,-104.3661458,AD,0019-03-08
489,AD_0019-03-09,7.78,-98.0759375,AD,0019-03-09
490,AD_0019-03-10,7.772708333,-86.97083333,AD,0019-03-10
491,AD_0019-03-11,7.769479167,-84.92395833,AD,0019-03-11
492,AD_0019-03-12,7.76,-82.069375,AD,0019-03-12
493,AD_0019-03-13,7.76,-80.08166667,AD,0019-03-13
494,AD_0019-03-14,7.757604167,-80.83,AD,0019-03-14
495,AD_0019-03-15,7.75,-73.58354167,AD,0019-03-15
496,AD_0019-03-16,7.749270833,-66.6440625,AD,0019-03-16
497,AD_0019-03-17,7.739375,-55.71895833,AD,0019-03-17
498,AD_0019-03-18,7.73,-57.54854167,AD,0019-03-18
499,AD_0019-03-19,7.723333333,-64.38916667,AD,0019-03-19
500,AD_0019-03-20,7.72,-67.70145833,AD,0019-03-20
501,AD_0019-03-21,7.72,-70.70239583,AD,0019-03-21
502,AD_0019-03-22,7.72,-73.12875,AD,0019-03-22
503,AD_0019-03-23,7.719166667,-75.0875,AD,0019-03-23
504,AD_0019-03-24,7.71,-76.8378125,AD,0019-03-24
505,AD_0019-03-25,7.71,-78.24666667,AD,0019-03-25
506,AD_0019-03-26,7.71,-82.79552083,AD,0019-03-26
507,AD_0019-03-27,7.716770833,-85.33635417,AD,0019-03-27
508,AD_0019-03-28,7.72,-87.489375,AD,0019-03-28
509,AD_0019-03-29,7.72,-87.57427083,AD,0019-03-29
510,AD_0019-03-30,7.727083333,-86.979375,AD,0019-03-30
511,AD_0019-03-31,7.73,-90.535,AD,0019-03-31
512,AD_0019-04-01,7.73,-91.83958333,AD,0019-04-01
513,AD_0019-04-02,7.7371875,-89.47635417,AD,0019-04-02
514,AD_0019-04-03,7.74,-90.98020833,AD,0019-04-03
515,AD_0019-04-04,7.744895833,-93.0240625,AD,0019-04-04
516,AD_0019-04-05,7.75,-96.4353125,AD,0019-04-05
517,AD_0019-04-06,7.753125,-97.99864583,AD,0019-04-06
518,AD_0019-04-07,7.76,-99.02489583,AD,0019-04-07
519,AD_0019-04-08,7.7621875,-101.0016667,AD,0019-04-08
520,AD_0019-04-09,7.77,-102.4747917,AD,0019-04-09
521,AD_0019-04-10,7.778125,-103.8301042,AD,0019-04-10
522,AD_0019-04-11,7.787395833,-105.8175,AD,0019-04-11
523,AD_0019-04-12,7.799583333,-106.333125,AD,0019-04-12
524,AD_0019-04-13,7.811979167,-106.6929167,AD,0019-04-13
525,AD_0019-04-14,7.822395833,-107.893125,AD,0019-04-14
526,AD_0019-04-15,7.83,-108.5552083,AD,0019-04-15
527,AD_0019-04-16,7.839375,-108.6508333,AD,0019-04-16
528,AD_0019-04-17,7.84,-110.8398958,AD,0019-04-17
529,AD_0019-04-18,7.845104167,-112.0996875,AD,0019-04-18
530,AD_0019-04-19,7.85,-113.0489583,AD,0019-04-19
531,AD_0019-04-20,7.85,-113.083125,AD,0019-04-20
532,AD_0019-04-21,7.85,-112.6175,AD,0019-04-21
533,AD_0019-04-22,7.85,-113.8660417,AD,0019-04-22
534,AD_0019-04-23,7.85,-114.0223958,AD,0019-04-23
535,AD_0019-04-24,7.85,-115.5708333,AD,0019-04-24
536,AD_0019-04-25,7.857604167,-118.6023958,AD,0019-04-25
537,AD_0019-04-26,7.860416667,-119.3952083,AD,0019-04-26
538,AD_0019-04-27,7.87,-120.679375,AD,0019-04-27
539,AD_0019-04-28,7.878854167,-122.078125,AD,0019-04-28
540,AD_0019-04-29,7.893125,-122.3603125,AD,0019-04-29
541,AD_0019-04-30,7.908333333,-121.8066667,AD,0019-04-30
542,AD_0019-05-01,7.928229167,-120.8317708,AD,0019-05-01
543,AD_0019-05-02,7.9503125,-120.4083333,AD,0019-05-02
544,AD_0019-05-03,7.9746875,-123.4347917,AD,0019-05-03
545,AD_0019-05-04,8.0003125,-124.5636458,AD,0019-05-04
546,AD_0019-05-05,8.026875,-127.0709375,AD,0019-05-05
547,AD_0019-05-06,8.052604167,-127.0645833,AD,0019-05-06
548,AD_0019-05-07,8.079270833,-128.2696875,AD,0019-05-07
549,AD_0019-05-08,8.1034375,-126.6942708,AD,0019-05-08
550,AD_0019-05-09,8.12625,-127.9109375,AD,0019-05-09
551,AD_0019-05-10,8.145833333,-131.0802083,AD,0019-05-10
552,AD_0019-05-11,8.1646875,-133.2447917,AD,0019-05-11
553,AD_0019-05-12,8.181145833,-136.0026042,AD,0019-05-12
554,AD_0019-05-13,8.19625,-136.7780208,AD,0019-05-13
555,AD_0019-05-14,8.213541667,-136.7911458,AD,0019-05-14
556,AD_0019-05-15,8.228541667,-136.8705208,AD,0019-05-15
557,AD_0019-05-16,8.245104167,-136.1514583,AD,0019-05-16
558,AD_0019-05-17,8.261979167,-136.1820833,AD,0019-05-17
559,AD_0019-05-18,8.277395833,-138.5052083,AD,0019-05-18
560,AD_0019-05-19,8.294583333,-140.6653125,AD,0019-05-19
561,AD_0019-05-20,8.3109375,-141.2853125,AD,0019-05-20
562,AD_0019-05-21,8.327395833,-141.711875,AD,0019-05-21
563,AD_0019-05-22,8.345833333,-143.2991667,AD,0019-05-22
564,AD_0019-05-23,8.366770833,-145.7688542,AD,0019-05-23
565,AD_0019-05-24,8.389791667,-147.0864583,AD,0019-05-24
566,AD_0019-05-25,8.415729167,-148.320625,AD,0019-05-25
567,AD_0019-05-26,8.443958333,-147.2155208,AD,0019-05-26
568,AD_0019-05-27,8.474166667,-148.4878125,AD,0019-05-27
569,AD_0019-05-28,8.504375,-150.2301042,AD,0019-05-28
570,AD_0019-05-29,8.535416667,-153.5004167,AD,0019-05-29
571,AD_0019-05-30,8.566875,-153.6561458,AD,0019-05-30
572,AD_0019-05-31,8.59875,-153.7177083,AD,0019-05-31
573,AD_0019-06-01,8.6309375,-155.6607292,AD,0019-06-01
574,AD_0019-06-02,8.662708333,-157.9613542,AD,0019-06-02
575,AD_0019-06-03,8.6934375,-161.3757292,AD,0019-06-03
576,AD_0019-06-04,8.723645833,-162.1334375,AD,0019-06-04
577,AD_0019-06-05,8.754583333,-165.3855208,AD,0019-06-05
578,AD_0019-06-06,8.786354167,-163.3530208,AD,0019-06-06
579,AD_0019-06-07,8.820520833,-149.3758333,AD,0019-06-07
580,AD_0019-06-08,8.857083333,-148.78625,AD,0019-06-08
581,AD_0019-06-09,8.897708333,-151.7680208,AD,0019-06-09
582,AD_0019-06-10,8.9415625,-150.6384375,AD,0019-06-10
583,AD_0019-06-11,8.989479167,-152.1067708,AD,0019-06-11
584,AD_0019-06-12,9.038645833,-151.340625,AD,0019-06-12
585,AD_0019-06-13,9.087708333,-143.9266667,AD,0019-06-13
586,AD_0019-06-14,9.136666667,-134.0941667,AD,0019-06-14
587,AD_0019-06-15,9.185833333,-128.3296875,AD,0019-06-15
588,AD_0019-06-16,9.236041667,-131.8384375,AD,0019-06-16
589,AD_0019-06-17,9.2871875,-136.313125,AD,0019-06-17
590,AD_0019-06-18,9.339166667,-141.26375,AD,0019-06-18
591,AD_0019-06-19,9.3925,-146.3338542,AD,0019-06-19
592,AD_0019-06-20,9.446145833,-150.2967708,AD,0019-06-20
593,AD_0019-06-21,9.497604167,-153.1482292,AD,0019-06-21
594,AD_0019-06-22,9.549791667,-157.693125,AD,0019-06-22
595,AD_0019-06-23,9.601770833,-161.1084375,AD,0019-06-23
596,AD_0019-06-24,9.653958333,-164.4745833,AD,0019-06-24
597,AD_0019-06-25,9.706145833,-167.8221875,AD,0019-06-25
598,AD_0019-06-26,9.757916667,-170.973125,AD,0019-06-26
599,AD_0019-06-27,9.807083333,-170.6446875,AD,0019-06-27
600,AD_0019-06-28,9.854166667,-172.2523958,AD,0019-06-28
601,AD_0019-06-29,9.900520833,-175.2386458,AD,0019-06-29
602,AD_0019-06-30,9.946354167,-178.3685417,AD,0019-06-30
603,AD_0019-07-01,9.9909375,-179.8972917,AD,0019-07-01
604,AD_0019-07-02,10.03510417,-180.465625,AD,0019-07-02
605,AD_0019-07-03,10.07875,-182.3876042,AD,0019-07-03
606,AD_0019-07-04,10.12072917,-182.4488542,AD,0019-07-04
607,AD_0019-07-05,10.1625,-179.9891667,AD,0019-07-05
608,AD_0019-07-06,10.20333333,-179.0452083,AD,0019-07-06
609,AD_0019-07-07,10.24208333,-182.1134375,AD,0019-07-07
610,AD_0019-07-08,10.27614583,-184.6771875,AD,0019-07-08
611,AD_0019-07-09,10.30895833,-186.6095833,AD,0019-07-09
612,AD_0019-07-10,10.33958333,-188.2410417,AD,0019-07-10
613,AD_0019-07-11,10.36760417,-189.9602083,AD,0019-07-11
614,AD_0019-07-12,10.39354167,-190.4134375,AD,0019-07-12
615,AD_0019-07-13,10.4175,-193.0166667,AD,0019-07-13
616,AD_0019-07-14,10.439375,-192.8910417,AD,0019-07-14
617,AD_0019-07-15,10.4603125,-193.0420833,AD,0019-07-15
618,AD_0019-07-16,10.48145833,-194.1544792,AD,0019-07-16
619,AD_0019-07-17,10.50354167,-196.695,AD,0019-07-17
620,AD_0019-07-18,10.52427083,-198.315625,AD,0019-07-18
621,AD_0019-07-19,10.5459375,-200.4180208,AD,0019-07-19
622,AD_0019-07-20,10.56677083,-201.5557292,AD,0019-07-20
623,AD_0019-07-21,10.5875,-201.5516667,AD,0019-07-21
624,AD_0019-07-22,10.608125,-202.134375,AD,0019-07-22
625,AD_0019-07-23,10.62947917,-203.0071875,AD,0019-07-23
626,AD_0019-07-24,10.65104167,-205.3513542,AD,0019-07-24
627,AD_0019-07-25,10.6728125,-207.1136458,AD,0019-07-25
628,AD_0019-07-26,10.6965625,-208.3008333,AD,0019-07-26
629,AD_0019-07-27,10.71989583,-209.406875,AD,0019-07-27
630,AD_0019-07-28,10.74479167,-210.4911458,AD,0019-07-28
631,AD_0019-07-29,10.770625,-210.7234375,AD,0019-07-29
632,AD_0019-07-30,10.79895833,-209.0484375,AD,0019-07-30
633,AD_0019-07-31,10.82822917,-208.730625,AD,0019-07-31
634,AD_0019-08-01,10.85885417,-209.6963542,AD,0019-08-01
635,AD_0019-08-02,10.891875,-210.6320833,AD,0019-08-02
636,AD_0019-08-03,10.92520833,-212.6933333,AD,0019-08-03
637,AD_0019-08-04,10.95927083,-213.565,AD,0019-08-04
638,AD_0019-08-05,10.99385417,-214.2658333,AD,0019-08-05
639,AD_0019-08-06,11.02708333,-215.2647917,AD,0019-08-06
640,AD_0019-08-07,11.06010417,-215.7532292,AD,0019-08-07
641,AD_0019-08-08,11.09145833,-216.1202083,AD,0019-08-08
642,AD_0019-08-09,11.121875,-217.1457292,AD,0019-08-09
643,AD_0019-08-10,11.15135417,-218.2111458,AD,0019-08-10
644,AD_0019-08-11,11.18020833,-219.9040625,AD,0019-08-11
645,AD_0019-08-12,11.20854167,-220.913125,AD,0019-08-12
646,AD_0019-08-13,11.23520833,-220.0854167,AD,0019-08-13
647,AD_0019-08-14,11.26114583,-221.0304167,AD,0019-08-14
648,AD_0019-08-15,11.28739583,-220.7511458,AD,0019-08-15
649,AD_0019-08-16,11.31166667,-221.739375,AD,0019-08-16
650,AD_0019-08-17,11.33677083,-222.4815625,AD,0019-08-17
651,AD_0019-08-18,11.359375,-220.7484375,AD,0019-08-18
652,AD_0019-08-19,11.38052083,-221.781875,AD,0019-08-19
653,AD_0019-08-20,11.3996875,-223.9945833,AD,0019-08-20
654,AD_0019-08-21,11.41760417,-224.4791667,AD,0019-08-21
655,AD_0019-08-22,11.4353125,-225.4877083,AD,0019-08-22
656,AD_0019-08-23,11.45375,-226.9352083,AD,0019-08-23
657,AD_0019-08-24,11.47083333,-227.8957292,AD,0019-08-24
658,AD_0019-08-25,11.48635417,-229.1284375,AD,0019-08-25
659,AD_0019-08-26,11.50364583,-230.3889583,AD,0019-08-26
660,AD_0019-08-27,11.51729167,-230.2294792,AD,0019-08-27
661,AD_0019-08-28,11.53385417,-229.57625,AD,0019-08-28
662,AD_0019-08-29,11.54875,-229.8085417,AD,0019-08-29
663,AD_0019-08-30,11.56614583,-230.2098958,AD,0019-08-30
664,AD_0019-08-31,11.58614583,-230.8282292,AD,0019-08-31
665,AD_0019-09-01,11.6084375,-231.6272917,AD,0019-09-01
666,AD_0019-09-02,11.6325,-231.9522917,AD,0019-09-02
667,AD_0019-09-03,11.65947917,-230.8375,AD,0019-09-03
668,AD_0019-09-04,11.68760417,-230.9164583,AD,0019-09-04
669,AD_0019-09-05,11.71614583,-248.7427083,AD,0019-09-05
670,AD_0019-09-06,11.74427083,-263.7175,AD,0019-09-06
671,AD_0019-09-07,11.77072917,-264.3569792,AD,0019-09-07
672,AD_0019-09-08,11.79510417,-264.8691667,AD,0019-09-08
673,AD_0019-09-09,11.81677083,-263.3292708,AD,0019-09-09
674,AD_0019-09-10,11.83520833,-261.2886458,AD,0019-09-10
675,AD_0019-09-11,11.85104167,-259.74875,AD,0019-09-11
676,AD_0019-09-12,11.86375,-259.8416667,AD,0019-09-12
677,AD_0019-09-13,11.87375,-260.3953125,AD,0019-09-13
678,AD_0019-09-14,11.88041667,-261.1808333,AD,0019-09-14
679,AD_0019-09-15,11.89,-261.1495833,AD,0019-09-15
680,AD_0019-09-16,11.8934375,-262.2746875,AD,0019-09-16
681,AD_0019-09-17,11.9,-262.0810417,AD,0019-09-17
682,AD_0019-09-18,11.9,-262.9535417,AD,0019-09-18
683,AD_0019-09-19,11.90625,-263.4330208,AD,0019-09-19
684,AD_0019-09-20,11.91,-262.9021875,AD,0019-09-20
685,AD_0019-09-21,11.90791667,-263.2403125,AD,0019-09-21
686,AD_0019-09-22,11.9,-264.530625,AD,0019-09-22
687,AD_0019-09-23,11.89875,-265.4915625,AD,0019-09-23
688,AD_0019-09-24,11.89,-264.8451042,AD,0019-09-24
689,AD_0019-09-25,11.8815625,-264.4888542,AD,0019-09-25
690,AD_0019-09-26,11.873125,-264.8967708,AD,0019-09-26
691,AD_0019-09-27,11.86614583,-265.13125,AD,0019-09-27
692,AD_0019-09-28,11.85916667,-265.9090625,AD,0019-09-28
693,AD_0019-09-29,11.85,-265.6204167,AD,0019-09-29
694,AD_0019-09-30,11.845625,-265.295625,AD,0019-09-30
695,AD_0019-10-01,11.84,-262.8375,AD,0019-10-01
696,AD_0019-10-02,11.84,-260.54625,AD,0019-10-02
697,AD_0019-10-03,11.83333333,-259.4209375,AD,0019-10-03
698,AD_0019-10-04,11.83,-258.5494792,AD,0019-10-04
699,AD_0019-10-05,11.83,-258.6930208,AD,0019-10-05
700,AD_0019-10-06,11.82802083,-258.7477083,AD,0019-10-06
701,AD_0019-10-07,11.82,-258.7990625,AD,0019-10-07
702,AD_0019-10-08,11.81260417,-258.3871875,AD,0019-10-08
703,AD_0019-10-09,11.8028125,-259.346875,AD,0019-10-09
704,AD_0019-10-10,11.78822917,-260.4851042,AD,0019-10-10
705,AD_0019-10-11,11.7725,-260.6959375,AD,0019-10-11
706,AD_0019-10-12,11.7528125,-260.8346875,AD,0019-10-12
707,AD_0019-10-13,11.73145833,-260.46625,AD,0019-10-13
708,AD_0019-10-14,11.7096875,-260.8339583,AD,0019-10-14
709,AD_0019-10-15,11.68791667,-260.2354167,AD,0019-10-15
710,AD_0019-10-16,11.66677083,-259.5951042,AD,0019-10-16
711,AD_0019-10-17,11.64729167,-258.1823958,AD,0019-10-17
712,AD_0019-10-18,11.6303125,-256.22125,AD,0019-10-18
713,AD_0019-10-19,11.61510417,-254.6621875,AD,0019-10-19
714,AD_0019-10-20,11.60260417,-253.2042708,AD,0019-10-20
715,AD_0019-10-21,11.59135417,-252.0645833,AD,0019-10-21
716,AD_0019-10-22,11.58114583,-250.8957292,AD,0019-10-22
717,AD_0019-10-23,11.57229167,-249.6823958,AD,0019-10-23
718,AD_0019-10-24,11.56458333,-248.6202083,AD,0019-10-24
719,AD_0019-10-25,11.55770833,-248.5252083,AD,0019-10-25
720,AD_0019-10-26,11.55,-248.2342708,AD,0019-10-26
721,AD_0019-10-27,11.5409375,-248.4975,AD,0019-10-27
722,AD_0019-10-28,11.53333333,-248.4869792,AD,0019-10-28
723,AD_0019-10-29,11.5253125,-248.519375,AD,0019-10-29
724,AD_0019-10-30,11.51729167,-248.2805208,AD,0019-10-30
725,AD_0019-10-31,11.50864583,-247.7144792,AD,0019-10-31
726,AD_0019-11-01,11.49885417,-246.7797917,AD,0019-11-01
727,AD_0019-11-02,11.48708333,-245.9854167,AD,0019-11-02
728,AD_0019-11-03,11.47364583,-245.8360417,AD,0019-11-03
729,AD_0019-11-04,11.45385417,-245.1384375,AD,0019-11-04
730,AD_0019-11-05,11.43052083,-237.0044792,AD,0019-11-05
731,AD_0019-11-06,11.40364583,-212.8535417,AD,0019-11-06
732,AD_0019-11-07,11.37458333,-204.8869792,AD,0019-11-07
733,AD_0019-11-08,11.34385417,-201.4491667,AD,0019-11-08
734,AD_0019-11-09,11.31375,-199.3148958,AD,0019-11-09
735,AD_0019-11-10,11.28385417,-198.8372917,AD,0019-11-10
736,AD_0019-11-11,11.25447917,-197.8495833,AD,0019-11-11
737,AD_0019-11-12,11.22520833,-197.5338542,AD,0019-11-12
738,AD_0019-11-13,11.195625,-197.8629167,AD,0019-11-13
739,AD_0019-11-14,11.16552083,-199.3439583,AD,0019-11-14
740,AD_0019-11-15,11.13395833,-199.6819792,AD,0019-11-15
741,AD_0019-11-16,11.10052083,-200.1744792,AD,0019-11-16
742,AD_0019-11-17,11.06510417,-201.37125,AD,0019-11-17
743,AD_0019-11-18,11.02770833,-200.7914583,AD,0019-11-18
744,AD_0019-11-19,10.989375,-202.1057292,AD,0019-11-19
745,AD_0019-11-20,10.95052083,-202.5280208,AD,0019-11-20
746,AD_0019-11-21,10.91041667,-201.72125,AD,0019-11-21
747,AD_0019-11-22,10.86916667,-201.5196875,AD,0019-11-22
748,AD_0019-11-23,10.8296875,-201.3320833,AD,0019-11-23
749,AD_0019-11-24,10.79114583,-201.3494792,AD,0019-11-24
750,AD_0019-11-25,10.75385417,-201.1889583,AD,0019-11-25
751,AD_0019-11-26,10.71770833,-200.5536458,AD,0019-11-26
752,AD_0019-11-27,10.68385417,-199.8751042,AD,0019-11-27
753,AD_0019-11-28,10.65020833,-199.77,AD,0019-11-28
754,AD_0019-11-29,10.6171875,-201.2620833,AD,0019-11-29
755,AD_0019-11-30,10.584375,-200.6253125,AD,0019-11-30
756,AD_0019-12-01,10.55104167,-198.2191667,AD,0019-12-01
757,AD_0019-12-02,10.5178125,-196.1594792,AD,0019-12-02
758,AD_0019-12-03,10.485625,-195.0583333,AD,0019-12-03
759,AD_0019-12-04,10.45260417,-193.6885417,AD,0019-12-04
760,AD_0019-12-05,10.41677083,-192.4867708,AD,0019-12-05
761,AD_0019-12-06,10.38,-191.1839583,AD,0019-12-06
762,AD_0019-12-07,10.34208333,-191.566875,AD,0019-12-07
763,AD_0019-12-08,10.30166667,-188.9913542,AD,0019-12-08
764,AD_0019-12-09,10.2628125,-187.503125,AD,0019-12-09
765,AD_0019-12-10,10.22583333,-188.9729167,AD,0019-12-10
766,AD_0019-12-11,10.1878125,-186.2484375,AD,0019-12-11
767,AD_0019-12-12,10.15333333,-178.4719792,AD,0019-12-12
768,AD_0019-12-13,10.12041667,-168.1578125,AD,0019-12-13
769,AD_0019-12-14,10.08322917,-167.4846875,AD,0019-12-14
770,AD_0019-12-15,10.0453125,-168.6959375,AD,0019-12-15
771,AD_0019-12-16,10.0065625,-169.33625,AD,0019-12-16
772,AD_0019-12-17,9.965416667,-168.3528125,AD,0019-12-17
773,AD_0019-12-18,9.917604167,-171.1719792,AD,0019-12-18
774,AD_0019-12-19,9.882708333,-169.3494792,AD,0019-12-19
775,AD_0019-12-20,9.837916667,-166.0769792,AD,0019-12-20
776,AD_0019-12-21,9.790416667,-168.4309375,AD,0019-12-21
777,AD_0019-12-22,9.750833333,-169.8173958,AD,0019-12-22
778,AD_0019-12-23,9.71125,-173.29375,AD,0019-12-23
779,AD_0019-12-24,9.675104167,-174.5308333,AD,0019-12-24
780,AD_0019-12-25,9.639375,-176.0721875,AD,0019-12-25
781,AD_0019-12-26,9.5975,-176.9811458,AD,0019-12-26
782,AD_0019-12-27,9.562395833,-178.5102083,AD,0019-12-27
783,AD_0019-12-28,9.534375,-179.3891667,AD,0019-12-28
784,AD_0019-12-29,9.5084375,-177.7726042,AD,0019-12-29
785,AD_0019-12-30,9.475,-176.5575,AD,0019-12-30
786,AD_0019-12-31,9.440625,-179.1052083,AD,0019-12-31
787,AD_0020-01-01,9.407916667,-180.0583333,AD,0020-01-01
788,AD_0020-01-02,9.374270833,-179.43875,AD,0020-01-02
789,AD_0020-01-03,9.338020833,-179.07625,AD,0020-01-03
790,AD_0020-01-04,9.301666667,-180.5857292,AD,0020-01-04
791,AD_0020-01-05,9.264791667,-181.0302083,AD,0020-01-05
792,AD_0020-01-06,9.225416667,-177.45,AD,0020-01-06
793,AD_0020-01-07,9.1865625,-176.0986458,AD,0020-01-07
794,AD_0020-01-08,9.1484375,-174.7889583,AD,0020-01-08
795,AD_0020-01-09,9.110625,-173.5210417,AD,0020-01-09
796,AD_0020-01-10,9.075,-173.8508333,AD,0020-01-10
797,AD_0020-01-11,9.0478125,-171.4389583,AD,0020-01-11
798,AD_0020-01-12,9.017395833,-163.8842708,AD,0020-01-12
799,AD_0020-01-13,8.990729167,-161.4386458,AD,0020-01-13
800,AD_0020-01-14,8.968020833,-156.5807292,AD,0020-01-14
801,AD_0020-01-15,8.941875,-156.4247917,AD,0020-01-15
802,AD_0020-01-16,8.9178125,-159.0378125,AD,0020-01-16
803,AD_0020-01-17,8.894479167,-156.8501042,AD,0020-01-17
804,AD_0020-01-18,8.873333333,-159.6127083,AD,0020-01-18
805,AD_0020-01-19,8.854166667,-163.5021875,AD,0020-01-19
806,AD_0020-01-20,8.835416667,-164.8944792,AD,0020-01-20
807,AD_0020-01-21,8.817395833,-163.8515625,AD,0020-01-21
808,AD_0020-01-22,8.799479167,-164.7478125,AD,0020-01-22
809,AD_0020-01-23,8.778854167,-165.8303125,AD,0020-01-23
810,AD_0020-01-24,8.757916667,-165.5908333,AD,0020-01-24
811,AD_0020-01-25,8.731458333,-167.4778125,AD,0020-01-25
812,AD_0020-01-26,8.7053125,-168.2347917,AD,0020-01-26
